M-G362 CSV Log File created by Python,Log Duration (sec): 10.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-02 16:21:01.747000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000001492,+0.158693,+0.020928,+0.075678,-172.956961,+889.586550,+428.060637,+34.455043,04410,,1486081263.362000
000001493,+0.153568,+0.010801,+0.075505,-170.632572,+886.446642,+429.531540,+34.455043,04457,,1486081263.362000
000001494,+0.132880,+0.020598,+0.105817,-171.089214,+887.603638,+430.355816,+34.455043,04503,,1486081263.363000
000001495,+0.148302,+0.071266,+0.081131,-171.311310,+889.686705,+431.072041,+34.455043,04550,,1486081263.363000
000001496,+0.179041,+0.111790,+0.097206,-171.418900,+890.958313,+431.896269,+34.455043,04597,,1486081263.363000
000001497,+0.168857,+0.111979,+0.041172,-172.102770,+893.043121,+433.078409,+34.450770,04644,,1486081263.363000
000001498,+0.143273,+0.046232,+0.035073,-172.556644,+893.734554,+434.594252,+34.450770,04691,,1486081263.363000
000001499,+0.132953,+0.081367,+0.050532,-172.912333,+893.157722,+433.777597,+34.455043,04738,,1486081263.364000
000001500,+0.158563,+0.076368,+0.086404,-173.968149,+892.006699,+432.726273,+34.455043,04785,,1486081263.364000
000001501,+0.148256,+0.050981,+0.106334,-173.392845,+890.035923,+432.705910,+34.455043,04832,,1486081263.364000
000001502,+0.122593,+0.030629,+0.100697,-172.935858,+890.154774,+431.313658,+34.455043,04878,,1486081263.365000
000001503,+0.107283,-0.009775,+0.084832,-175.842466,+892.021219,+430.296637,+34.455043,04925,,1486081263.365000
000001504,+0.060839,+0.060439,+0.095080,-175.726231,+892.020821,+430.296257,+34.455043,04972,,1486081263.365000
000001505,+0.137823,+0.116429,+0.117023,-172.471601,+891.313599,+430.627096,+34.455043,05019,,1486081263.365000
000001506,+0.112188,+0.060726,+0.121190,-172.709957,+893.057739,+428.788385,+34.455043,05066,,1486081263.365000
000001507,+0.102030,+0.015317,+0.105344,-173.296329,+893.410654,+427.749670,+34.455043,05113,,1486081263.366000
000001508,+0.189548,-0.014229,+0.096067,-173.884432,+893.648527,+426.477898,+34.455043,05160,,1486081263.366000
000001509,+0.210074,+0.031368,+0.086646,-173.664413,+891.798630,+425.299902,+34.455043,05207,,1486081263.366000
000001510,+0.230454,+0.066659,+0.127938,-172.740400,+890.290668,+425.050779,+34.455043,05253,,1486081263.366000
000001511,+0.220043,+0.081579,+0.158441,-171.228632,+888.661026,+425.958532,+34.455043,05300,,1486081263.366000
000001512,+0.183960,+0.081192,+0.183358,-171.690809,+888.197065,+426.651609,+34.455043,05347,,1486081263.367000
000001513,+0.230127,+0.131944,+0.194665,-171.219292,+889.003819,+427.353613,+34.455043,05394,,1486081263.367000
000001514,+0.209814,+0.142247,+0.108098,-173.646078,+891.904385,+428.316607,+34.455043,05441,,1486081263.367000
000001515,+0.127617,+0.126569,+0.086494,-174.216537,+893.640446,+429.262682,+34.455043,05488,,1486081263.367000
000001516,+0.035059,+0.115768,+0.085128,-173.175940,+891.783882,+429.241890,+34.455043,05535,,1486081263.368000
000001517,+0.004129,+0.100267,+0.115044,-172.829306,+891.551832,+429.006611,+34.455043,05582,,1486081263.368000
000001518,-0.047139,+0.044476,+0.093452,-172.359516,+890.851503,+430.158430,+34.455043,05628,,1486081263.368000
000001519,-0.016239,+0.039713,+0.083658,-172.235323,+889.802624,+432.004038,+34.455043,05675,,1486081263.368000
000001520,+0.014702,+0.029951,+0.063651,-171.996624,+888.870312,+433.502398,+34.455043,05722,,1486081263.369000
000001521,+0.024923,+0.029942,+0.084118,-171.174316,+889.906712,+434.437408,+34.455043,05769,,1486081263.369000
000001522,-0.000943,+0.085025,+0.124979,-172.790962,+892.920534,+434.818455,+34.459315,05816,,1486081263.369000
000001523,+0.014461,+0.120632,+0.089980,-172.907143,+894.198856,+434.135332,+34.455043,05863,,1486081263.370000
000001524,+0.004372,+0.110707,+0.033839,-174.081272,+893.049393,+432.736429,+34.455043,05910,,1486081263.370000
000001525,+0.035327,+0.090720,+0.039133,-173.399132,+889.921518,+431.776480,+34.459315,05957,,1486081263.371000
000001526,+0.091925,+0.030518,+0.064700,-172.358883,+888.645163,+431.413166,+34.459315,06003,,1486081263.371000
000001527,+0.097119,+0.020514,+0.054504,-173.172886,+889.924198,+430.731853,+34.459315,06050,,1486081263.371000
000001528,+0.117515,+0.030677,+0.080300,-172.479214,+889.693798,+430.147945,+34.455043,06097,,1486081263.371000
000001529,+0.163623,+0.030792,+0.136830,-172.247431,+890.621416,+429.575953,+34.455043,06144,,1486081263.372000
000001530,+0.153465,+0.051108,+0.086078,-172.818581,+893.285896,+429.950790,+34.455043,06191,,1486081263.372000
000001531,+0.153596,+0.041174,+0.050404,-172.703730,+893.982290,+429.377003,+34.455043,06238,,1486081263.372000
000001532,+0.112332,+0.081143,+0.065496,-173.521193,+894.567236,+428.457203,+34.455043,06285,,1486081263.372000
000001533,+0.138018,+0.061077,+0.085970,-172.837263,+891.904291,+427.502060,+34.455043,06332,,1486081263.372000
000001534,+0.117454,+0.055875,+0.085638,-171.333796,+890.511299,+426.904175,+34.455043,06378,,1486081263.372000
000001535,+0.127720,+0.086262,+0.075922,-171.225864,+889.123495,+426.194847,+34.455043,06425,,1486081263.373000
000001536,+0.127612,+0.101284,+0.101484,-169.837597,+888.078335,+425.600599,+34.455043,06472,,1486081263.373000
000001537,+0.122395,+0.161815,+0.091864,-170.059345,+889.117176,+426.886972,+34.455043,06519,,1486081263.373000
000001538,+0.173671,+0.222673,+0.108425,-172.018417,+891.550579,+428.540018,+34.455043,06566,,1486081263.373000
000001539,+0.214854,+0.182594,+0.118741,-172.240513,+893.633644,+429.256245,+34.455043,06613,,1486081263.373000
000001540,+0.204903,+0.112186,+0.051822,-172.941393,+893.405972,+428.792402,+34.455043,06660,,1486081263.373000
000001541,+0.158806,+0.031192,+0.035127,-172.480251,+890.506407,+429.575623,+34.455043,06707,,1486081263.374000
000001542,+0.143191,+0.081381,+0.065918,-171.662788,+889.689451,+430.609236,+34.455043,06753,,1486081263.374000
000001543,+0.045404,+0.100760,+0.074952,-171.893185,+888.065041,+431.754635,+34.455043,06800,,1486081263.374000
000001544,+0.024828,+0.065206,+0.094639,-172.011499,+886.674555,+432.089931,+34.455043,06847,,1486081263.374000
000001545,+0.009496,+0.009604,+0.093866,-172.243279,+886.674969,+432.206676,+34.455043,06894,,1486081263.374000
000001546,-0.016040,+0.009647,+0.037616,-173.048634,+888.065172,+432.918274,+34.455043,06941,,1486081263.374000
000001547,+0.014956,+0.050386,-0.002211,-173.386677,+890.378571,+433.636593,+34.459315,06988,,1486081263.374000
000001548,+0.035584,+0.030527,-0.032620,-174.537569,+893.394171,+434.017042,+34.455043,07035,,1486081263.375000
000001549,+0.066359,+0.040765,-0.011770,-175.702705,+894.791761,+432.874012,+34.455043,07082,,1486081263.375000
000001550,-0.000585,+0.060359,+0.002767,-175.955589,+893.295923,+430.192982,+34.455043,07128,,1486081263.375000
000001551,-0.005623,+0.009902,-0.002897,-174.811903,+891.446304,+427.968092,+34.455043,07175,,1486081263.375000
000001552,-0.005794,+0.070342,+0.018044,-172.375776,+890.512579,+427.603495,+34.455043,07222,,1486081263.375000
000001553,-0.021528,+0.150706,+0.069469,-171.205452,+891.780174,+428.307570,+34.455043,07269,,1486081263.375000
000001554,+0.055540,+0.186586,+0.075962,-171.783869,+892.940664,+428.204344,+34.455043,07316,,1486081263.376000
000001555,+0.065961,+0.156511,+0.050387,-171.777641,+893.633205,+428.906773,+34.455043,07363,,1486081263.376000
000001556,+0.076141,+0.181859,+0.045706,-173.052036,+894.217186,+429.264788,+34.450770,07410,,1486081263.376000
000001557,+0.127862,+0.116789,+0.015248,-173.635006,+894.682287,+428.806623,+34.455043,07457,,1486081263.376000
000001558,+0.122609,+0.086266,+0.065688,-172.358133,+893.634819,+429.024652,+34.455043,07503,,1486081263.376000
000001559,+0.076386,+0.030382,+0.074657,-172.013922,+891.664068,+429.237019,+34.455043,07550,,1486081263.376000
000001560,+0.066122,-0.010114,+0.089352,-170.734623,+890.035229,+430.145527,+34.455043,07597,,1486081263.377000
000001561,+0.097062,-0.009767,+0.064365,-170.146175,+889.217142,+431.759821,+34.455043,07644,,1486081263.377000
000001562,+0.117414,+0.050765,+0.100831,-171.998697,+890.031507,+432.585381,+34.455043,07691,,1486081263.377000
000001563,+0.127615,+0.136679,+0.081515,-173.383852,+890.494911,+433.986094,+34.455043,07738,,1486081263.377000
000001564,+0.179009,+0.167361,+0.077442,-173.262772,+890.491804,+434.797613,+34.455043,07785,,1486081263.377000
000001565,+0.148315,+0.157233,+0.031184,-173.849144,+890.612707,+433.872709,+34.455043,07832,,1486081263.377000
000001566,+0.117459,+0.136776,+0.040721,-174.905653,+889.462070,+432.705399,+34.455043,07878,,1486081263.377000
000001567,+0.086653,+0.050659,+0.069920,-175.613108,+889.818090,+430.855162,+34.455043,07925,,1486081263.378000
000001568,+0.055814,+0.030224,+0.074376,-173.528112,+888.306902,+430.370285,+34.455043,07972,,1486081263.378000
000001569,+0.091807,+0.035545,+0.074918,-173.532608,+889.121441,+429.218037,+34.455043,08019,,1486081263.378000
000001570,+0.138053,+0.040902,+0.085765,-172.367474,+890.043924,+429.222944,+34.455043,08066,,1486081263.378000
000001571,+0.086522,+0.116208,+0.075667,-171.200264,+890.037216,+430.031055,+34.455043,08113,,1486081263.378000
000001572,+0.112032,+0.186912,+0.102143,-171.425472,+891.774014,+430.396065,+34.455043,08160,,1486081263.378000
000001573,+0.101943,+0.121371,+0.075929,-172.126005,+893.286201,+429.136621,+34.455043,08207,,1486081263.378000
000001574,+0.133123,+0.031038,+0.024612,-174.221033,+894.222979,+428.224245,+34.455043,08253,,1486081263.379000
000001575,+0.174232,+0.051530,+0.025378,-173.883741,+892.488102,+427.162945,+34.455043,08300,,1486081263.379000
000001576,+0.179443,+0.031438,+0.015081,-173.779266,+890.406210,+426.215128,+34.455043,08347,,1486081263.380000
000001577,+0.148421,+0.041091,+0.060497,-172.268534,+888.197132,+427.233431,+34.455043,08394,,1486081263.380000
000001578,+0.086514,+0.055527,+0.110625,-170.512182,+888.531990,+429.202763,+34.455043,08441,,1486081263.380000
000001579,+0.102081,+0.060888,+0.065151,-172.008387,+892.589005,+429.709650,+34.455043,08488,,1486081263.380000
000001580,+0.112264,+0.131741,+0.035522,-173.163429,+894.446886,+429.963251,+34.450770,08535,,1486081263.380000
000001581,+0.107327,+0.141960,-0.010185,-173.509083,+894.676472,+430.430040,+34.455043,08582,,1486081263.381000
000001582,+0.081594,+0.151850,-0.010434,-172.000082,+893.744404,+430.532412,+34.455043,08628,,1486081263.381000
000001583,+0.025208,+0.090997,-0.037228,-171.659674,+893.051821,+429.480888,+34.455043,08675,,1486081263.381000
000001584,+0.112486,+0.030792,+0.044658,-173.878897,+891.093349,+428.657715,+34.455043,08722,,1486081263.381000
000001585,+0.127623,+0.020405,+0.141318,-173.189779,+888.543509,+428.515556,+34.455043,08769,,1486081263.381000
000001586,+0.071089,+0.025079,+0.125352,-172.023607,+887.493349,+429.661844,+34.455043,08816,,1486081263.381000
000001587,+0.029982,+0.050092,+0.099638,-172.478519,+888.765381,+430.719179,+34.455043,08863,,1486081263.382000
000001588,-0.000980,+0.090162,+0.109789,-172.466757,+891.078882,+431.552805,+34.455043,08910,,1486081263.382000
000001589,+0.045490,+0.070540,+0.064481,-173.390078,+892.354452,+432.031727,+34.455043,08957,,1486081263.382000
000001590,+0.117525,+0.071139,+0.055301,-174.902193,+893.636271,+431.236702,+34.455043,09003,,1486081263.382000
000001591,+0.148281,+0.111684,+0.066295,-174.558327,+892.245735,+431.106543,+34.455043,09050,,1486081263.382000
000001592,+0.071009,+0.136199,+0.090906,-173.289410,+889.694666,+430.730520,+34.455043,09097,,1486081263.382000
000001593,+0.004129,+0.100267,+0.115044,-173.411180,+888.306116,+430.485891,+34.455043,09144,,1486081263.383000
000001594,+0.029917,+0.050004,+0.119965,-172.833458,+887.610025,+430.245508,+34.455043,09191,,1486081263.383000
000001595,+0.086567,+0.025264,+0.110318,-172.703384,+890.617989,+431.085276,+34.455043,09238,,1486081263.383000
000001596,+0.132737,+0.111411,+0.101656,-172.221830,+894.319227,+432.046412,+34.455043,09285,,1486081263.383000
000001597,+0.070834,+0.161243,+0.131815,-171.863434,+894.776627,+433.441446,+34.455043,09332,,1486081263.383000
000001598,-0.006249,+0.145698,+0.095041,-171.285999,+894.314621,+432.971724,+34.450770,09378,,1486081263.383000
000001599,+0.014665,+0.060237,+0.058876,-171.413710,+893.623497,+431.457317,+34.455043,09425,,1486081263.384000
000001600,+0.040610,+0.050632,-0.006937,-172.466757,+892.934944,+430.642307,+34.455043,09472,,1486081263.384000
000001601,+0.117729,+0.010743,+0.024197,-173.063164,+890.857384,+429.116835,+34.455043,09519,,1486081263.384000
000001602,+0.127873,-0.019705,+0.085010,-172.022223,+890.044657,+428.641880,+34.455043,09566,,1486081263.384000
000001603,+0.096804,-0.030338,+0.155630,-171.901142,+889.809544,+429.567211,+34.455043,09613,,1486081263.384000
000001604,+0.096683,+0.020057,+0.166305,-172.365051,+889.462551,+429.913422,+34.455043,09660,,1486081263.384000
000001605,+0.148169,+0.060844,+0.152168,-172.947330,+890.623287,+429.229809,+34.459315,09707,,1486081263.385000
000001606,+0.148188,+0.015498,+0.146630,-173.414642,+891.092138,+428.540215,+34.455043,09753,,1486081263.385000
000001607,+0.148019,+0.055717,+0.177529,-173.767504,+890.631643,+428.073065,+34.455043,09800,,1486081263.385000
000001608,+0.147955,+0.111244,+0.167929,-173.890314,+890.287706,+427.142302,+34.455043,09847,,1486081263.385000
000001609,+0.194461,+0.061337,+0.127395,-173.202232,+888.550470,+426.427822,+34.455043,09894,,1486081263.385000
000001610,+0.246127,+0.011492,+0.081851,-172.045748,+887.969740,+425.722691,+34.455043,09941,,1486081263.385000
000001611,+0.230541,+0.026329,+0.122447,-171.457993,+886.920033,+427.334814,+34.455043,09988,,1486081263.385000
000001612,+0.148131,+0.076091,+0.131999,-170.748116,+887.374685,+429.192654,+34.455043,10035,,1486081263.386000
000001613,+0.055668,+0.085641,+0.090184,-173.172827,+889.578068,+430.845039,+34.455043,10082,,1486081263.486000
000001614,+0.050532,+0.090667,+0.085083,-173.391809,+891.311384,+432.253922,+34.455043,10128,,1486081263.486000
000001615,+0.066053,+0.075742,+0.064813,-173.622553,+891.891235,+432.260109,+34.455043,10175,,1486081263.486000
000001616,+0.133015,+0.046060,+0.050174,-173.277647,+891.080137,+432.019396,+34.455043,10222,,1486081263.486000
000001617,+0.045672,+0.050562,+0.018542,-172.355711,+889.805344,+431.308504,+34.455043,10269,,1486081263.487000
000001618,-0.041979,+0.034427,+0.093420,-173.051054,+890.270599,+431.431108,+34.455043,10316,,1486081263.487000
000001619,-0.016363,+0.110328,+0.084375,-172.231863,+890.264706,+432.356340,+34.455043,10363,,1486081263.487000
000001620,-0.026652,+0.130469,+0.074276,-170.833218,+889.909765,+433.160435,+34.455043,10410,,1486081263.487000
000001621,+0.055754,+0.111037,+0.049786,-171.987974,+891.301558,+433.757185,+34.455043,10457,,1486081263.487000
000001622,+0.066058,+0.101028,+0.049824,-171.751348,+893.386503,+433.428030,+34.455043,10503,,1486081263.487000
000001623,+0.102093,+0.091239,+0.045132,-171.984861,+895.127939,+432.401215,+34.455043,10550,,1486081263.488000
000001624,+0.107296,+0.076191,+0.034885,-172.228748,+894.323095,+430.886557,+34.455043,10597,,1486081263.488000
000001625,+0.086723,+0.020418,+0.064531,-172.473679,+892.010778,+429.937702,+34.455043,10644,,1486081263.488000
000001626,+0.112290,+0.030528,+0.105638,-173.416025,+890.164883,+428.763494,+34.455043,10691,,1486081263.488000
000001627,+0.158439,+0.035752,+0.146975,-173.661646,+888.316971,+427.471031,+34.455043,10738,,1486081263.488000
000001628,+0.137637,+0.075863,+0.172516,-173.080751,+888.781061,+427.125988,+34.450770,10785,,1486081263.488000
000001629,+0.168723,+0.111666,+0.107229,-172.956615,+889.934366,+427.947910,+34.455043,10832,,1486081263.489000
000001630,+0.137914,+0.101385,+0.096542,-171.671091,+890.390116,+428.875973,+34.455043,10878,,1486081263.489000
000001631,+0.107053,+0.121367,+0.086162,-172.246046,+891.780680,+429.238861,+34.455043,10925,,1486081263.489000
000001632,+0.137969,+0.061011,+0.101215,-172.360901,+892.244322,+429.243586,+34.455043,10972,,1486081263.489000
000001633,+0.148146,+0.086222,+0.121938,-173.184589,+890.976688,+428.190416,+34.455043,11019,,1486081263.489000
000001634,+0.168714,+0.116711,+0.107281,-172.039522,+886.806219,+427.335621,+34.455043,11066,,1486081263.489000
000001635,+0.148214,+0.121706,+0.081642,-172.048515,+885.419203,+426.510687,+34.455043,11113,,1486081263.490000
000001636,+0.158393,+0.071082,+0.142251,-172.273724,+886.227968,+427.330946,+34.455043,11160,,1486081263.490000
000001637,+0.137783,+0.045594,+0.167123,-171.095442,+888.071135,+429.084324,+34.455043,11207,,1486081263.490000
000001638,+0.137814,+0.121473,+0.117074,-170.145483,+889.680771,+431.648182,+34.455043,11253,,1486081263.490000
000001639,+0.117414,+0.166788,+0.086755,-171.298622,+892.575882,+431.910181,+34.463588,11300,,1486081263.490000
000001640,+0.061037,+0.161823,-0.020776,-172.690929,+893.627125,+431.693449,+34.455043,11347,,1486081263.490000
000001641,+0.102429,+0.076525,-0.051574,-172.464684,+892.237761,+431.331699,+34.455043,11394,,1486081263.491000
000001642,+0.061165,+0.060879,-0.006554,-173.401150,+890.504578,+431.086460,+34.455043,11441,,1486081263.491000
000001643,+0.009760,+0.045351,-0.007409,-173.053131,+888.183689,+432.107462,+34.455043,11488,,1486081263.491000
000001644,-0.005666,+0.025012,+0.002338,-173.402878,+887.837460,+432.105339,+34.455043,11535,,1486081263.491000
000001645,+0.035446,+0.025285,+0.013064,-173.869211,+888.303848,+431.647257,+34.455043,11582,,1486081263.491000
000001646,+0.025281,+0.030426,-0.027679,-172.934128,+890.269812,+431.546715,+34.455043,11628,,1486081263.491000
000001647,+0.035492,+0.045571,-0.012140,-173.856756,+892.009007,+431.913996,+34.455043,11675,,1486081263.491000
000001648,+0.030276,+0.040377,+0.013147,-173.853989,+893.631512,+431.581249,+34.455043,11722,,1486081263.492000
000001649,+0.081781,+0.035817,-0.006529,-173.513582,+892.706923,+430.643541,+34.455043,11769,,1486081263.492000
000001650,+0.117883,+0.016007,-0.026569,-174.347301,+892.024916,+427.624054,+34.455043,11816,,1486081263.492000
000001651,+0.117703,+0.025875,+0.024350,-173.085304,+889.245705,+426.201990,+34.455043,11863,,1486081263.492000
000001652,+0.096945,+0.010299,+0.089978,-171.462835,+888.314785,+425.840044,+34.455043,11910,,1486081263.492000
000001653,+0.081548,+0.045483,+0.085040,-170.407074,+889.115913,+427.119619,+34.459315,11957,,1486081263.492000
