M-G362 CSV Log File created by Python,Log Duration (sec): 300.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-20 15:23:58.914000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000001509,-0.244369,+0.018515,+0.065504,+1003.668226,+55.356552,-5.041830,+30.596975,41596,,1487633051.008000
000001510,-0.203196,+0.044284,+0.015536,+1000.746351,+58.045256,-9.180723,+30.592703,41971,,1487633051.008000
000001511,-0.223874,-0.021712,+0.085700,+999.566078,+57.479700,-11.965101,+30.592703,42346,,1487633051.032000
000001512,-0.413769,-0.118616,+0.011022,+1002.244452,+57.121311,-10.817045,+30.588430,42721,,1487633051.034000
000001513,-0.270063,-0.067436,+0.084606,+1005.278749,+55.941923,-8.055685,+30.592703,43096,,1487633051.035000
000001514,-0.218306,-0.016179,-0.025929,+1001.669790,+59.667135,-11.024170,+30.596975,43471,,1487633051.056000
000001515,-0.239700,+0.215115,+0.082813,+1000.608059,+56.898418,-12.321806,+30.592703,43846,,1487633051.057000
000001516,-0.285250,+0.064006,-0.036184,+1004.787777,+55.492443,-12.233173,+30.596975,44221,,1487633051.057000
000001517,-0.198266,+0.145099,+0.026788,+1003.892662,+56.869776,-7.114840,+30.592703,44596,,1487633051.080000
000001518,-0.167330,+0.135480,-0.018599,+1002.718561,+57.230436,-9.310173,+30.588430,44971,,1487633051.083000
000001519,-0.213673,+0.074392,+0.036026,+1000.618689,+55.154860,-9.670858,+30.588430,45346,,1487633051.083000
000001520,-0.383088,+0.073279,-0.017095,+1000.960108,+57.359150,-11.970734,+30.592703,45721,,1487633051.104000
000001521,-0.249329,-0.107474,+0.054003,+1005.035656,+55.600843,-9.681448,+30.592703,46096,,1487633051.106000
000001522,-0.269712,-0.117495,+0.002827,+1001.918686,+58.267378,-7.559080,+30.592703,46471,,1487633051.107000
000001523,-0.224182,+0.124409,+0.102420,+1001.426270,+56.197105,-11.171551,+30.592703,46846,,1487633051.138000
000001524,-0.280156,+0.038848,-0.031283,+1001.643475,+55.045187,-13.154310,+30.592703,47221,,1487633051.138000
000001525,-0.300899,+0.098955,+0.014755,+1001.310822,+57.586748,-11.738371,+30.596975,47596,,1487633051.138000
000001526,-0.239454,+0.109204,+0.086811,+1005.741854,+54.895620,-7.835716,+30.596975,47971,,1487633051.138000
000001527,-0.244084,+0.089636,-0.060762,+1001.573576,+57.568850,-6.637508,+30.596975,48346,,1487633051.148000
000001528,-0.280671,+0.265537,+0.006572,+1001.647966,+55.622498,-12.685068,+30.592703,48721,,1487633051.169000
000001529,-0.285474,+0.018360,+0.034472,+1001.547659,+57.701368,-11.041784,+30.592703,49096,,1487633051.170000
000001530,-0.233806,-0.006165,-0.031110,+1002.967897,+56.174438,-5.958904,+30.592703,49471,,1487633051.172000
000001531,-0.167421,+0.104782,+0.072508,+1005.738064,+55.477594,-8.757822,+30.596975,49846,,1487633051.193000
000001532,-0.228737,-0.076961,+0.029195,+1000.383583,+55.619104,-10.361982,+30.592703,50221,,1487633051.193000
000001533,-0.306119,+0.023017,+0.079948,+1001.306665,+56.197472,-11.751478,+30.596975,50596,,1487633051.193000
000001534,-0.331549,-0.012183,+0.013208,+1002.952791,+58.732296,-9.761665,+30.596975,50971,,1487633051.203000
000001535,-0.126039,+0.039880,+0.006382,+1003.783390,+59.417568,-7.206375,+30.592703,51346,,1487633051.225000
000001536,-0.172468,+0.064576,+0.041559,+1000.617029,+56.893366,-10.814510,+30.592703,51721,,1487633051.227000
000001537,-0.259599,+0.033943,-0.025974,+1002.010027,+56.657429,-10.937181,+30.592703,52096,,1487633051.229000
000001538,-0.182722,+0.039270,+0.046242,+1004.114719,+57.802549,-9.309830,+30.592703,52471,,1487633051.256000
000001539,-0.197943,+0.069609,-0.009541,+1003.196911,+58.261023,-7.563820,+30.596975,52846,,1487633051.257000
000001540,-0.141358,+0.055059,-0.034310,+1001.329420,+58.737902,-9.176060,+30.592703,53221,,1487633051.257000
000001541,-0.136448,+0.064896,+0.031893,+1003.869879,+55.722931,-10.372246,+30.592703,53596,,1487633051.257000
000001542,-0.249464,-0.021757,+0.049793,+1003.533703,+55.717129,-8.284084,+30.592703,53971,,1487633051.281000
000001543,-0.188007,+0.074407,+0.071926,+1002.033516,+59.195496,-8.246395,+30.592703,54346,,1487633051.282000
000001544,-0.172394,+0.019068,+0.066489,+1002.356937,+56.307329,-11.058117,+30.596975,54721,,1487633051.282000
000001545,-0.167381,+0.054307,+0.087234,+1002.351757,+55.962343,-11.757071,+30.596975,55096,,1487633051.305000
000001546,-0.162184,+0.054551,+0.046677,+1001.088720,+56.655951,-9.542803,+30.592703,55471,,1487633051.305000
000001547,-0.192947,+0.099901,-0.004078,+1001.323215,+59.205271,-10.447096,+30.592703,55846,,1487633051.305000
000001548,-0.167444,+0.195833,+0.007404,+1001.092165,+56.190138,-8.735552,+30.592703,56221,,1487633051.305000
000001549,-0.182778,+0.145305,+0.006682,+1001.783846,+57.118597,-10.120436,+30.592703,56596,,1487633051.335000
000001550,-0.218856,+0.023768,+0.076078,+1002.598555,+55.957335,-9.321810,+30.588430,56971,,1487633051.335000
000001551,-0.177396,-0.046343,+0.035285,+1003.653711,+56.990232,-8.272448,+30.592703,57346,,1487633051.335000
000001552,-0.172574,+0.003799,+0.106976,+1000.162235,+56.309486,-8.847376,+30.592703,57721,,1487633051.365000
000001553,-0.167177,+0.115214,-0.008658,+1002.466579,+56.194656,-12.103104,+30.596975,58096,,1487633051.365000
000001554,-0.228890,+0.074420,-0.004826,+999.796059,+57.596233,-12.428551,+30.592703,58471,,1487633051.365000
000001555,-0.259586,-0.001409,-0.011094,+1005.035330,+57.340546,-10.592632,+30.592703,58846,,1487633051.365000
000001556,-0.141680,+0.084816,+0.072655,+1000.167816,+57.927944,-8.716717,+30.596975,59221,,1487633051.385000
000001557,-0.126216,+0.130595,+0.012382,+1001.891397,+55.383547,-10.716927,+30.592703,59596,,1487633051.395000
000001558,-0.218674,+0.084515,+0.010655,+1002.241371,+55.149641,-10.372408,+30.592703,59971,,1487633051.395000
000001559,-0.162000,+0.080062,-0.024177,+1003.525434,+56.649530,-10.130482,+30.592703,60346,,1487633051.424000
000001560,-0.115921,+0.054767,+0.072700,+1003.770285,+55.712025,-7.589743,+30.596975,60721,,1487633051.429000
000001561,-0.162072,+0.130493,-0.028745,+1003.998846,+56.295177,-8.512030,+30.592703,61096,,1487633051.429000
000001562,-0.141648,+0.079935,+0.042135,+1000.732880,+56.545259,-10.702219,+30.592703,61471,,1487633051.429000
000001563,-0.115765,+0.034896,+0.011551,+1001.328035,+58.274811,-9.180429,+30.592703,61846,,1487633051.449000
000001564,-0.136655,+0.079778,+0.087918,+1002.482750,+56.303465,-9.434677,+30.592703,62221,,1487633051.449000
000001565,-0.105510,+0.065126,+0.027230,+1003.058632,+58.041924,-11.159950,+30.596975,62596,,1487633051.451000
000001566,-0.167212,+0.064768,+0.006075,+1002.134842,+56.072336,-9.203835,+30.592703,62971,,1487633051.471000
000001567,-0.146893,+0.175761,+0.022719,+1003.182716,+57.691130,-9.655731,+30.592703,63346,,1487633051.481000
000001568,-0.085256,+0.105421,+0.078719,+1001.322508,+57.582115,-9.766714,+30.592703,63721,,1487633051.481000
000001569,-0.064473,+0.065449,+0.032878,+1003.645761,+55.719063,-8.980139,+30.592703,64096,,1487633051.481000
000001570,-0.080115,+0.105461,+0.078789,+1000.858398,+57.119452,-9.421732,+30.592703,64471,,1487633051.505000
000001571,-0.095487,+0.095304,+0.068318,+1003.869875,+55.490995,-10.258486,+30.592703,64846,,1487633051.507000
000001572,-0.064532,+0.044898,+0.108849,+1003.883438,+56.987040,-8.738144,+30.601247,65221,,1487633051.509000
000001573,-0.120873,-0.020682,+0.031235,+1001.786936,+55.841208,-8.972990,+30.592703,00060,,1487633051.553000
000001574,-0.023457,+0.131041,+0.079806,+1001.077789,+58.281763,-12.195425,+30.601247,00435,,1487633051.554000
000001575,-0.105633,+0.105643,-0.002824,+1003.865696,+55.959173,-11.181107,+30.588430,00810,,1487633051.555000
000001576,-0.151532,+0.070023,-0.029231,+1003.422075,+55.363146,-7.360571,+30.601247,01185,,1487633051.555000
000001577,-0.126374,+0.145542,+0.053169,+1001.901073,+56.769714,-9.776253,+30.592703,01560,,1487633051.565000
000001578,-0.095420,+0.085288,+0.052978,+1000.961468,+55.502895,-10.828754,+30.592703,01935,,1487633051.567000
000001579,-0.197745,+0.059768,-0.065515,+999.689211,+56.777637,-10.465315,+30.596975,02310,,1487633051.569000
000001580,-0.137022,+0.185396,+0.144864,+1002.023487,+57.229689,-8.960640,+30.592703,02685,,1487633051.579000
000001581,-0.074487,+0.045257,+0.007123,+1002.841457,+57.800261,-8.495199,+30.601247,03060,,1487633051.579000
000001582,-0.013058,+0.091114,+0.018600,+1002.943062,+56.652298,-10.360479,+30.592703,03435,,1487633051.599000
000001583,-0.105596,+0.039746,+0.067608,+1002.242809,+56.306561,-10.709902,+30.596975,03810,,1487633051.609000
000001584,-0.136413,+0.054836,+0.026712,+1002.937170,+54.220289,-10.151527,+30.592703,04185,,1487633051.609000
000001585,-0.177186,-0.005898,-0.004954,+1002.033617,+60.351221,-8.816357,+30.601247,04560,,1487633051.610000
000001586,-0.049201,+0.206845,+0.004045,+1003.533010,+55.485580,-8.286268,+30.592703,04935,,1487633051.631000
000001587,-0.110654,+0.085294,+0.017205,+1003.411348,+56.414854,-9.669083,+30.596975,05310,,1487633051.631000
000001588,-0.218738,+0.129906,+0.006036,+1002.026613,+58.967449,-9.292093,+30.592703,05685,,1487633051.631000
000001589,-0.084944,+0.055180,+0.032488,+1003.077265,+58.495298,-8.256933,+30.596975,06060,,1487633051.664000
000001590,-0.013232,+0.055382,+0.114741,+1000.056124,+59.665325,-8.815899,+30.596975,06435,,1487633051.665000
000001591,-0.028533,+0.096110,+0.008288,+1003.059921,+58.045097,-10.926903,+30.588430,06810,,1487633051.666000
000001592,-0.105897,+0.135348,+0.109213,+1003.169960,+54.565224,-10.265530,+30.596975,07185,,1487633051.666000
000001593,-0.125713,-0.005160,-0.070267,+1002.019005,+57.348181,-9.771168,+30.592703,07560,,1487633051.689000
000001594,-0.084862,+0.055289,+0.007092,+1000.749517,+59.781042,-9.512754,+30.596975,07935,,1487633051.689000
000001595,-0.085220,+0.085257,+0.078515,+1000.955965,+56.897612,-12.438887,+30.592703,08310,,1487633051.689000
000001596,-0.059000,+0.055567,-0.017960,+1000.732618,+56.193602,-10.590706,+30.601247,08685,,1487633051.725000
000001597,-0.167318,+0.074602,+0.056963,+1002.016294,+57.811630,-10.463055,+30.596975,09060,,1487633051.725000
000001598,-0.085079,+0.085316,+0.058191,+1004.346806,+56.988199,-8.970970,+30.596975,09435,,1487633051.725000
000001599,-0.172528,+0.150264,+0.037343,+1000.041613,+57.818012,-10.340673,+30.596975,09810,,1487633051.725000
000001600,-0.121218,+0.155707,+0.043183,+1003.517843,+56.421873,-11.292124,+30.592703,10185,,1487633051.725000
000001601,-0.197756,-0.021223,+0.004770,+1002.258051,+57.919579,-8.955997,+30.601247,10560,,1487633051.745000
000001602,-0.064686,+0.135774,+0.084380,+1002.376970,+58.383469,-8.719538,+30.596975,10935,,1487633051.755000
000001603,-0.136496,+0.014172,+0.097406,+1000.963579,+55.267818,-10.367731,+30.596975,11310,,1487633051.755000
000001604,-0.167178,+0.054708,+0.000893,+1000.627048,+58.163370,-9.758980,+30.592703,11685,,1487633051.775000
000001605,-0.208702,+0.054122,+0.076532,+1003.875679,+57.926956,-10.466286,+30.584157,12060,,1487633051.775000
000001606,-0.095323,+0.044865,+0.067800,+1003.546539,+57.911343,-7.220394,+30.596975,12435,,1487633051.775000
000001607,-0.074443,+0.070710,-0.043407,+1000.860876,+58.623692,-9.755945,+30.596975,12810,,1487633051.800000
000001608,-0.203107,+0.120066,-0.029417,+1000.373642,+57.362278,-12.896988,+30.596975,13185,,1487633051.801000
000001609,-0.172334,-0.011038,+0.040792,+1000.864616,+57.811756,-8.719503,+30.592703,13560,,1487633051.802000
000001610,-0.151786,+0.115289,+0.001711,+1003.424133,+58.147173,-8.377291,+30.596975,13935,,1487633051.823000
000001611,-0.074688,+0.055354,+0.017397,+1001.095631,+57.579803,-8.838388,+30.592703,14310,,1487633051.823000
000001612,-0.049096,+0.045294,+0.058281,+1000.851498,+57.123339,-10.581190,+30.592703,14685,,1487633051.823000
000001613,-0.151984,+0.054520,+0.072214,+1002.259007,+58.734716,-9.179089,+30.592703,15060,,1487633051.848000
000001614,-0.120864,-0.025723,+0.031184,+1002.842419,+59.311201,-9.059574,+30.592703,15435,,1487633051.849000
000001615,-0.069533,+0.024965,+0.052709,+1001.104662,+58.964382,-8.014236,+30.596975,15810,,1487633051.849000
000001616,-0.131415,+0.079949,+0.057513,+1002.473465,+58.975962,-12.308201,+30.592703,16185,,1487633051.873000
000001617,-0.146727,-0.010973,+0.071619,+1001.091146,+57.698298,-9.648918,+30.592703,16560,,1487633051.874000
000001618,-0.146814,+0.089839,+0.067556,+1003.172394,+56.303375,-10.712929,+30.596975,16935,,1487633051.875000
000001619,-0.095416,+0.054977,+0.067909,+1002.608957,+56.645330,-7.924482,+30.592703,17310,,1487633051.887000
000001620,-0.038820,+0.085788,+0.038514,+1002.015554,+57.350124,-10.350899,+30.592703,17685,,1487633051.897000
000001621,-0.156884,+0.029539,+0.010937,+1001.885540,+55.966688,-11.986870,+30.592703,18060,,1487633051.897000
000001622,-0.197994,-0.031517,+0.060546,+1002.479342,+56.071497,-9.901220,+30.596975,18435,,1487633051.911000
000001623,-0.079881,+0.075456,+0.022611,+1001.446993,+58.272858,-8.717026,+30.592703,18810,,1487633051.921000
000001624,-0.115821,+0.085349,+0.001904,+1002.468967,+57.934782,-12.549925,+30.592703,19185,,1487633051.921000
000001625,-0.151911,+0.059671,+0.046869,+1003.293365,+55.142559,-9.332302,+30.592703,19560,,1487633051.941000
000001626,-0.223588,-0.016277,-0.005676,+1003.065149,+58.851976,-10.456051,+30.592703,19935,,1487633051.941000
000001627,-0.115987,+0.054680,+0.093017,+1001.793209,+57.459276,-8.726385,+30.596975,20310,,1487633051.941000
000001628,-0.085174,+0.049949,+0.083236,+1003.066181,+58.503492,-10.111492,+30.592703,20685,,1487633051.961000
000001629,-0.074994,+0.140714,+0.089370,+1001.314947,+56.424744,-10.473890,+30.596975,21060,,1487633051.961000
000001630,-0.074691,+0.075561,+0.007443,+1002.249683,+57.928194,-10.346193,+30.592703,21435,,1487633051.961000
000001631,-0.064316,+0.065529,+0.007475,+1002.377298,+56.875700,-7.922115,+30.596975,21810,,1487633051.992000
000001632,-0.043776,+0.055678,-0.002497,+1003.884727,+56.990213,-8.505098,+30.592703,22185,,1487633051.993000
000001633,-0.054148,+0.050427,+0.027786,+998.875103,+57.942465,-11.146837,+30.592703,22560,,1487633051.993000
000001634,-0.120793,-0.010468,+0.000862,+1003.640257,+57.113781,-10.590275,+30.592703,22935,,1487633052.016000
000001635,-0.172221,+0.014247,+0.015645,+1002.037683,+57.799580,-6.868729,+30.596975,23310,,1487633052.017000
000001636,-0.074571,+0.105909,-0.022732,+1002.478319,+57.115788,-10.587069,+30.596975,23685,,1487633052.017000
000001637,-0.110808,+0.135615,+0.038034,+1002.012478,+55.842321,-10.133783,+30.596975,24060,,1487633052.040000
000001638,-0.162102,+0.054660,+0.021281,+1002.017643,+58.972500,-10.799391,+30.592703,24435,,1487633052.041000
000001639,-0.085200,+0.054968,+0.088366,+1003.189276,+58.035337,-8.724890,+30.592703,24810,,1487633052.041000
000001640,-0.069510,+0.025126,+0.022240,+1005.627346,+56.172663,-8.170584,+30.592703,25185,,1487633052.066000
000001641,-0.003016,+0.106031,+0.084924,+1000.631193,+58.624907,-9.290829,+30.592703,25560,,1487633052.067000
000001642,-0.080084,+0.075054,+0.108952,+1002.468994,+56.309263,-11.754171,+30.596975,25935,,1487633052.068000
000001643,-0.064498,+0.075392,+0.058370,+1001.796312,+57.341562,-8.147745,+30.596975,26310,,1487633052.084000
000001644,-0.069624,+0.085478,+0.048244,+1002.824497,+56.768051,-10.823370,+30.596975,26685,,1487633052.084000
000001645,-0.085147,+0.039750,+0.103444,+1001.542154,+55.151220,-10.718552,+30.596975,27060,,1487633052.094000
000001646,-0.074482,-0.000082,+0.006670,+1001.318071,+58.162502,-10.805344,+30.596975,27435,,1487633052.125000
000001647,-0.059539,+0.135952,+0.059061,+1002.020384,+57.347403,-9.539278,+30.592703,27810,,1487633052.135000
000001648,-0.085048,+0.024854,+0.057584,+1001.898308,+56.307400,-10.012514,+30.592703,28185,,1487633052.135000
000001649,-0.074835,+0.110738,+0.033198,+1001.088041,+57.584078,-10.113794,+30.592703,28560,,1487633052.157000
000001650,-0.090150,+0.040025,+0.037350,+1001.900053,+58.045937,-10.575857,+30.592703,28935,,1487633052.157000
000001651,-0.085320,+0.095230,+0.104013,+1003.298899,+56.299122,-8.973541,+30.592703,29310,,1487633052.181000
000001652,-0.095275,-0.000547,+0.077498,+1001.899384,+55.956938,-9.668531,+30.596975,29685,,1487633052.181000
000001653,-0.085069,+0.125753,+0.033204,+1000.629517,+58.971806,-9.751911,+30.596975,30060,,1487633052.181000
000001654,-0.059402,+0.095712,+0.038335,+1001.203550,+57.816004,-10.343880,+30.592703,30435,,1487633052.181000
000001655,-0.110604,+0.085359,+0.001967,+1002.719358,+58.617708,-9.877947,+30.596975,30810,,1487633052.181000
000001656,-0.017993,+0.091221,-0.022111,+1002.492476,+58.151524,-8.722101,+30.596975,31185,,1487633052.181000
000001657,-0.033781,+0.120932,+0.074490,+1002.368008,+59.084328,-10.568121,+30.596975,31560,,1487633052.181000
000001658,-0.100238,+0.009759,+0.016579,+1001.894211,+56.075821,-10.595007,+30.596975,31935,,1487633052.206000
000001659,-0.069729,+0.135866,+0.053834,+1000.859493,+58.392534,-9.874075,+30.596975,32310,,1487633052.206000
000001660,-0.064704,+0.075246,+0.099011,+1002.020403,+58.970945,-10.335606,+30.592703,32685,,1487633052.206000
000001661,+0.012617,+0.030506,+0.084362,+1000.638489,+59.198689,-8.358376,+30.596975,33060,,1487633052.240000
000001662,-0.054371,+0.065287,+0.088891,+1001.782471,+57.583244,-10.579849,+30.592703,33435,,1487633052.242000
000001663,-0.002755,+0.025274,+0.094251,+1004.099627,+57.575214,-11.748035,+30.601247,33810,,1487633052.244000
000001664,-0.069368,-0.096083,+0.066720,+1002.141798,+56.994213,-8.499998,+30.596975,34185,,1487633052.246000
000001665,-0.054409,+0.110582,+0.099503,+1002.828306,+58.273487,-10.925117,+30.596975,34560,,1487633052.265000
000001666,-0.033599,+0.166651,-0.006318,+999.919197,+57.126102,-11.042524,+30.596975,34935,,1487633052.269000
000001667,-0.033795,+0.080750,+0.053777,+1000.861151,+60.366955,-10.550030,+30.588430,35310,,1487633052.272000
000001668,-0.152142,+0.120125,+0.062727,+1002.946808,+56.304235,-9.551558,+30.588430,35685,,1487633052.292000
000001669,-0.085002,+0.115737,+0.017864,+1002.961756,+58.263372,-8.026848,+30.596975,36060,,1487633052.292000
000001670,-0.002785,+0.111262,+0.034176,+1001.546644,+55.496597,-10.135548,+30.596975,36435,,1487633052.292000
000001671,-0.054237,+0.045254,+0.058211,+1001.535570,+56.432529,-12.445150,+30.592703,36810,,1487633052.292000
000001672,-0.161737,-0.025827,-0.025257,+1003.765459,+56.178614,-8.628889,+30.596975,37185,,1487633052.312000
000001673,-0.095589,+0.115380,+0.088839,+1002.376587,+58.965475,-9.061337,+30.592703,37560,,1487633052.322000
000001674,-0.085182,+0.044886,+0.088264,+1002.015543,+56.422386,-9.895853,+30.592703,37935,,1487633052.322000
000001675,-0.074453,+0.035197,+0.001942,+1002.012890,+57.811598,-11.043362,+30.601247,38310,,1487633052.352000
000001676,-0.116051,+0.100070,+0.088398,+1002.008701,+57.583969,-11.624697,+30.596975,38685,,1487633052.352000
000001677,-0.131300,+0.085026,+0.042320,+1004.456768,+54.671953,-8.877249,+30.596975,39060,,1487633052.352000
000001678,-0.033506,+0.151615,-0.026788,+1002.724154,+55.599836,-7.587429,+30.596975,39435,,1487633052.352000
000001679,-0.054438,+0.186466,+0.044405,+1002.708595,+56.654261,-10.707561,+30.592703,39810,,1487633052.372000
000001680,-0.110976,+0.095098,+0.088424,+1003.057171,+55.029526,-9.912367,+30.592703,40185,,1487633052.372000
000001681,-0.167057,+0.014447,-0.014754,+1003.432011,+57.100973,-6.531410,+30.592703,40560,,1487633052.372000
000001682,-0.033805,+0.130875,+0.099982,+1000.753344,+58.501289,-8.249941,+30.601247,40935,,1487633052.402000
000001683,-0.074785,+0.065070,+0.088596,+1002.707993,+56.186831,-10.597141,+30.601247,41310,,1487633052.402000
000001684,-0.095121,+0.004713,+0.026757,+1002.018009,+56.998886,-9.775023,+30.596975,41685,,1487633052.402000
000001685,-0.120968,-0.041021,+0.071664,+1004.465038,+57.684414,-8.964218,+30.592703,42060,,1487633052.402000
000001686,+0.002116,+0.111111,+0.085046,+1004.338808,+55.487070,-9.564323,+30.592703,42435,,1487633052.432000
000001687,-0.002605,+0.055921,+0.008217,+1000.616060,+58.863419,-11.955978,+30.596975,42810,,1487633052.432000
000001688,-0.085061,+0.080158,+0.078450,+1002.249414,+56.880730,-9.893398,+30.601247,43185,,1487633052.432000
000001689,-0.033352,-0.024898,-0.003175,+1003.889229,+58.495262,-8.490898,+30.592703,43560,,1487633052.462000
000001690,-0.059073,+0.050417,+0.007386,+1002.494581,+57.220646,-7.919794,+30.601247,43935,,1487633052.462000
000001691,+0.058623,+0.081169,+0.115988,+1002.015909,+58.161701,-10.691092,+30.592703,44310,,1487633052.462000
000001692,-0.002904,+0.126392,+0.039415,+1002.015549,+56.886255,-10.123377,+30.592703,44685,,1487633052.462000
000001693,-0.115622,+0.024850,-0.003796,+1004.340246,+56.643990,-9.901817,+30.596975,45060,,1487633052.482000
000001694,-0.018273,+0.045370,+0.089172,+1002.611439,+58.613441,-8.486219,+30.596975,45435,,1487633052.482000
000001695,-0.002883,+0.096103,+0.049267,+1001.769695,+56.778664,-12.326683,+30.592703,45810,,1487633052.482000
000001696,-0.095377,-0.056004,+0.092186,+998.998163,+58.404020,-10.214703,+30.588430,46185,,1487633052.552000
000001697,-0.089923,+0.065463,-0.023352,+1003.639626,+58.271868,-11.275604,+30.596975,46560,,1487633052.552000
000001698,-0.085090,+0.100461,+0.053265,+1002.019392,+57.230043,-9.656893,+30.596975,46935,,1487633052.552000
000001699,+0.048528,+0.157003,+0.040419,+1000.976704,+56.420107,-8.733566,+30.596975,47310,,1487633052.552000
000001700,-0.074586,+0.095783,-0.012676,+999.451664,+58.984730,-12.414886,+30.596975,47685,,1487633052.552000
000001701,-0.105909,+0.085063,+0.093477,+1004.109491,+57.227602,-9.894444,+30.588430,48060,,1487633052.552000
000001702,-0.074785,+0.100700,+0.022937,+1002.727922,+57.107248,-7.688599,+30.592703,48435,,1487633052.552000
000001703,-0.095256,+0.034849,+0.052460,+1002.943453,+56.766096,-10.359966,+30.596975,48810,,1487633052.552000
000001704,-0.115836,+0.145833,-0.002569,+1000.971888,+57.582500,-10.113995,+30.596975,49185,,1487633052.572000
000001705,-0.156700,+0.014496,-0.014619,+1004.102699,+58.619148,-11.737625,+30.596975,49560,,1487633052.572000
000001706,-0.074706,-0.045728,+0.077326,+1001.328381,+58.390583,-9.179338,+30.592703,49935,,1487633052.572000
000001707,-0.084856,+0.014874,+0.027000,+1003.888941,+59.537189,-9.061373,+30.596975,50310,,1487633052.602000
000001708,+0.038282,+0.151789,+0.055458,+1001.202257,+57.580894,-10.463167,+30.601247,50685,,1487633052.602000
000001709,-0.167074,+0.085034,-0.024203,+1000.844643,+57.125250,-11.741226,+30.596975,51060,,1487633052.602000
000001710,-0.038991,+0.136088,+0.064421,+1001.214930,+57.229753,-8.146368,+30.592703,51435,,1487633052.602000
000001711,-0.090044,+0.009589,+0.067505,+1002.839407,+59.424967,-9.639366,+30.601247,51810,,1487633052.632000
000001712,+0.069118,+0.025951,+0.080012,+1000.173630,+57.114843,-7.332434,+30.592703,52185,,1487633052.632000
000001713,-0.110583,-0.010616,+0.046709,+1002.003183,+57.819014,-12.666027,+30.596975,52560,,1487633052.632000
000001714,+0.002259,+0.030457,+0.084227,+1002.252779,+57.114672,-9.426275,+30.592703,52935,,1487633052.662000
000001715,-0.095495,+0.090241,+0.073346,+1003.880251,+57.804512,-9.656910,+30.592703,53310,,1487633052.662000
000001716,+0.007283,+0.126084,+0.115732,+1001.090193,+56.883158,-9.425827,+30.601247,53685,,1487633052.662000
000001717,-0.074919,+0.135760,+0.069002,+1000.733311,+60.370012,-12.521887,+30.596975,54060,,1487633052.662000
000001718,-0.064749,+0.059897,+0.144564,+1001.544582,+56.193565,-10.824669,+30.596975,54435,,1487633052.682000
000001719,-0.167107,+0.029409,+0.015869,+1002.829329,+56.997265,-10.125509,+30.596975,54810,,1487633052.682000
000001720,+0.017802,+0.060923,+0.054263,+1001.104298,+57.457001,-7.332762,+30.596975,55185,,1487633052.682000
000001721,-0.048961,+0.085768,+0.018049,+1001.313578,+57.353260,-11.160828,+30.596975,55560,,1487633052.712000
000001722,-0.115953,+0.044620,+0.087835,+999.692308,+56.196051,-9.659155,+30.596975,55935,,1487633052.712000
000001723,-0.172368,+0.054603,+0.016061,+1002.599319,+58.506252,-10.457813,+30.592703,56310,,1487633052.712000
000001724,-0.059353,+0.055224,+0.068394,+1004.109222,+55.948204,-9.327883,+30.596975,56685,,1487633052.732000
000001725,+0.012743,+0.005411,+0.058709,+1002.943441,+55.606424,-9.791159,+30.596975,57060,,1487633052.732000
000001726,-0.023316,+0.096120,+0.008352,+1001.660398,+56.775173,-11.166845,+30.592703,57435,,1487633052.732000
000001727,-0.126080,+0.105383,+0.007040,+1004.678465,+54.329281,-10.504528,+30.596975,57810,,1487633052.752000
000001728,+0.028010,+0.080983,+0.090157,+1002.601114,+56.761818,-9.315893,+30.601247,58185,,1487633052.752000
000001729,-0.110668,+0.130750,-0.002652,+1000.852943,+58.976063,-11.259968,+30.596975,58560,,1487633052.752000
000001730,-0.100684,+0.135614,+0.063577,+1001.902802,+57.116644,-9.657028,+30.592703,58935,,1487633052.782000
000001731,-0.126040,+0.054908,+0.021767,+1002.948633,+57.111086,-9.661015,+30.596975,59310,,1487633052.782000
000001732,+0.023041,+0.020540,+0.069156,+1002.856655,+59.415251,-6.740717,+30.601247,59685,,1487633052.782000
000001733,+0.048503,+0.106441,+0.075463,+1000.852577,+57.004812,-10.350969,+30.596975,60060,,1487633052.802000
000001734,+0.017775,+0.146656,+0.039888,+1001.077436,+57.702120,-11.968994,+30.601247,60435,,1487633052.802000
000001735,-0.110567,+0.055092,+0.006740,+1002.035278,+58.612713,-7.672705,+30.596975,60810,,1487633052.802000
000001736,+0.028107,+0.076190,+0.039319,+1003.652756,+60.119961,-9.982723,+30.596975,61185,,1487633052.832000
000001737,-0.002604,+0.045817,+0.013194,+1001.787355,+58.506287,-10.223850,+30.596975,61560,,1487633052.832000
000001738,+0.007439,+0.116316,+0.049606,+1000.615726,+59.907320,-12.525877,+30.596975,61935,,1487633052.832000
000001739,-0.039010,+0.100692,+0.089460,+1003.409931,+57.113411,-10.241680,+30.592703,62310,,1487633052.852000
000001740,-0.038796,+0.035291,+0.058319,+1003.418215,+57.572617,-9.077850,+30.592703,62685,,1487633052.852000
000001741,+0.064094,+0.076467,+0.039812,+999.468578,+59.786976,-9.972372,+30.596975,63060,,1487633052.852000
