start,read,process,send
1488491473836.000000,0.000000,0.000000,0.000000
1488491473839.000000,1.000000,0.000000,0.000000
1488491473841.000000,0.000000,0.000000,0.000000
1488491473883.000000,0.000000,0.000000,0.000000
1488491473883.000000,0.000000,0.000000,0.000000
1488491473883.000000,0.000000,0.000000,0.000000
1488491473883.000000,0.000000,0.000000,0.000000
1488491473884.000000,0.000000,0.000000,0.000000
1488491473884.000000,0.000000,0.000000,0.000000
1488491473908.000000,0.000000,0.000000,0.000000
1488491473908.000000,0.000000,0.000000,0.000000
1488491473908.000000,1.000000,0.000000,0.000000
1488491473939.000000,0.000000,0.000000,0.000000
1488491473940.000000,0.000000,0.000000,0.000000
1488491473941.000000,0.000000,0.000000,0.000000
1488491473942.000000,0.000000,0.000000,0.000000
1488491473964.000000,0.000000,0.000000,0.000000
1488491473964.000000,0.000000,0.000000,0.000000
1488491473964.000000,0.000000,0.000000,0.000000
1488491473995.000000,0.000000,0.000000,0.000000
1488491473996.000000,0.000000,0.000000,0.000000
1488491473996.000000,0.000000,0.000000,0.000000
1488491473997.000000,0.000000,0.000000,0.000000
1488491474019.000000,0.000000,1.000000,0.000000
1488491474020.000000,0.000000,0.000000,0.000000
1488491474020.000000,0.000000,0.000000,0.000000
1488491474099.000000,0.000000,0.000000,0.000000
1488491474100.000000,0.000000,0.000000,0.000000
1488491474100.000000,1.000000,0.000000,0.000000
1488491474101.000000,5.000000,0.000000,0.000000
1488491474107.000000,0.000000,0.000000,0.000000
1488491474108.000000,0.000000,0.000000,0.000000
1488491474109.000000,0.000000,0.000000,0.000000
1488491474109.000000,0.000000,0.000000,0.000000
1488491474109.000000,0.000000,1.000000,0.000000
1488491474110.000000,0.000000,0.000000,0.000000
1488491474125.000000,1.000000,0.000000,0.000000
1488491474127.000000,0.000000,0.000000,0.000000
1488491474128.000000,0.000000,0.000000,0.000000
1488491474154.000000,0.000000,0.000000,0.000000
1488491474159.000000,0.000000,0.000000,0.000000
1488491474159.000000,0.000000,0.000000,0.000000
1488491474160.000000,0.000000,0.000000,0.000000
1488491474179.000000,0.000000,0.000000,0.000000
1488491474196.000000,0.000000,0.000000,0.000000
1488491474197.000000,1.000000,0.000000,0.000000
1488491474235.000000,0.000000,0.000000,0.000000
1488491474242.000000,1.000000,0.000000,0.000000
1488491474243.000000,0.000000,0.000000,0.000000
1488491474244.000000,0.000000,0.000000,0.000000
1488491474244.000000,0.000000,0.000000,0.000000
1488491474245.000000,0.000000,0.000000,0.000000
1488491474245.000000,0.000000,0.000000,0.000000
1488491474259.000000,0.000000,0.000000,0.000000
1488491474260.000000,0.000000,0.000000,0.000000
1488491474260.000000,0.000000,0.000000,0.000000
1488491474283.000000,0.000000,0.000000,0.000000
1488491474284.000000,0.000000,0.000000,0.000000
1488491474285.000000,0.000000,0.000000,0.000000
1488491474307.000000,1.000000,0.000000,0.000000
1488491474309.000000,0.000000,0.000000,0.000000
1488491474316.000000,0.000000,0.000000,0.000000
1488491474331.000000,0.000000,0.000000,0.000000
1488491474331.000000,0.000000,0.000000,0.000000
1488491474331.000000,0.000000,1.000000,0.000000
1488491474355.000000,0.000000,0.000000,0.000000
1488491474359.000000,0.000000,0.000000,0.000000
1488491474360.000000,0.000000,0.000000,0.000000
1488491474379.000000,0.000000,1.000000,0.000000
1488491474380.000000,0.000000,0.000000,0.000000
1488491474381.000000,0.000000,0.000000,0.000000
1488491474403.000000,0.000000,0.000000,0.000000
1488491474403.000000,0.000000,0.000000,0.000000
1488491474403.000000,0.000000,0.000000,0.000000
1488491474427.000000,0.000000,0.000000,0.000000
1488491474428.000000,0.000000,0.000000,0.000000
1488491474428.000000,0.000000,0.000000,0.000000
1488491474452.000000,0.000000,0.000000,0.000000
1488491474452.000000,0.000000,0.000000,0.000000
1488491474453.000000,0.000000,0.000000,0.000000
1488491474475.000000,0.000000,0.000000,0.000000
1488491474476.000000,0.000000,0.000000,0.000000
1488491474476.000000,0.000000,0.000000,0.000000
1488491474499.000000,0.000000,0.000000,0.000000
1488491474499.000000,0.000000,0.000000,0.000000
1488491474500.000000,0.000000,0.000000,0.000000
1488491474539.000000,0.000000,0.000000,0.000000
1488491474539.000000,1.000000,0.000000,0.000000
1488491474540.000000,0.000000,0.000000,0.000000
1488491474540.000000,0.000000,0.000000,0.000000
1488491474540.000000,0.000000,0.000000,0.000000
1488491474564.000000,0.000000,0.000000,0.000000
1488491474564.000000,0.000000,0.000000,0.000000
1488491474565.000000,0.000000,0.000000,0.000000
1488491474611.000000,0.000000,0.000000,0.000000
1488491474611.000000,0.000000,0.000000,0.000000
1488491474611.000000,0.000000,0.000000,0.000000
1488491474611.000000,0.000000,0.000000,0.000000
1488491474611.000000,0.000000,0.000000,0.000000
1488491474611.000000,0.000000,0.000000,0.000000
1488491474636.000000,0.000000,0.000000,0.000000
1488491474636.000000,0.000000,0.000000,0.000000
1488491474636.000000,0.000000,0.000000,0.000000
1488491474668.000000,0.000000,1.000000,0.000000
1488491474678.000000,0.000000,0.000000,0.000000
1488491474678.000000,0.000000,0.000000,0.000000
1488491474679.000000,0.000000,0.000000,0.000000
1488491474692.000000,0.000000,0.000000,0.000000
1488491474698.000000,0.000000,0.000000,0.000000
1488491474699.000000,0.000000,0.000000,0.000000
1488491474723.000000,0.000000,0.000000,0.000000
1488491474725.000000,1.000000,0.000000,0.000000
1488491474726.000000,0.000000,0.000000,0.000000
1488491474726.000000,0.000000,2.000000,0.000000
1488491474747.000000,0.000000,0.000000,0.000000
1488491474748.000000,0.000000,0.000000,0.000000
1488491474748.000000,0.000000,0.000000,0.000000
1488491474810.000000,0.000000,0.000000,0.000000
1488491474811.000000,0.000000,0.000000,0.000000
1488491474811.000000,0.000000,0.000000,0.000000
1488491474811.000000,0.000000,0.000000,0.000000
1488491474811.000000,0.000000,0.000000,0.000000
1488491474811.000000,0.000000,0.000000,0.000000
1488491474812.000000,0.000000,0.000000,0.000000
1488491474812.000000,0.000000,0.000000,0.000000
1488491474835.000000,0.000000,1.000000,0.000000
1488491474836.000000,0.000000,0.000000,0.000000
1488491474836.000000,0.000000,0.000000,0.000000
1488491474866.000000,0.000000,0.000000,0.000000
1488491474866.000000,1.000000,0.000000,0.000000
1488491474867.000000,0.000000,0.000000,0.000000
1488491474867.000000,0.000000,0.000000,0.000000
1488491474891.000000,0.000000,0.000000,0.000000
1488491474891.000000,0.000000,0.000000,0.000000
1488491474892.000000,0.000000,0.000000,0.000000
1488491474915.000000,0.000000,0.000000,0.000000
1488491474918.000000,0.000000,0.000000,0.000000
1488491474918.000000,0.000000,0.000000,0.000000
1488491474939.000000,0.000000,1.000000,0.000000
1488491474941.000000,0.000000,0.000000,0.000000
1488491474941.000000,0.000000,1.000000,0.000000
1488491474963.000000,0.000000,0.000000,0.000000
1488491474963.000000,1.000000,0.000000,0.000000
1488491474964.000000,0.000000,0.000000,0.000000
1488491474987.000000,0.000000,0.000000,0.000000
1488491474988.000000,0.000000,0.000000,0.000000
1488491474988.000000,0.000000,0.000000,0.000000
1488491475011.000000,0.000000,0.000000,0.000000
1488491475012.000000,0.000000,0.000000,0.000000
1488491475012.000000,0.000000,0.000000,0.000000
1488491475035.000000,0.000000,0.000000,0.000000
1488491475035.000000,0.000000,0.000000,0.000000
1488491475036.000000,0.000000,0.000000,0.000000
1488491475059.000000,0.000000,0.000000,0.000000
1488491475059.000000,0.000000,0.000000,0.000000
1488491475060.000000,0.000000,0.000000,0.000000
1488491475083.000000,0.000000,0.000000,0.000000
1488491475083.000000,1.000000,0.000000,0.000000
1488491475084.000000,0.000000,0.000000,0.000000
1488491475107.000000,0.000000,0.000000,0.000000
1488491475111.000000,0.000000,0.000000,0.000000
1488491475115.000000,0.000000,0.000000,0.000000
1488491475131.000000,0.000000,0.000000,0.000000
1488491475131.000000,0.000000,0.000000,0.000000
1488491475131.000000,0.000000,1.000000,0.000000
1488491475155.000000,0.000000,0.000000,0.000000
1488491475158.000000,0.000000,0.000000,0.000000
1488491475158.000000,0.000000,0.000000,0.000000
1488491475179.000000,0.000000,0.000000,0.000000
1488491475180.000000,0.000000,0.000000,0.000000
1488491475180.000000,0.000000,0.000000,0.000000
1488491475203.000000,0.000000,0.000000,0.000000
1488491475203.000000,0.000000,0.000000,0.000000
1488491475203.000000,1.000000,0.000000,0.000000
1488491475259.000000,0.000000,0.000000,0.000000
1488491475259.000000,1.000000,0.000000,0.000000
1488491475260.000000,0.000000,0.000000,0.000000
1488491475260.000000,0.000000,0.000000,0.000000
1488491475260.000000,0.000000,0.000000,0.000000
1488491475261.000000,0.000000,0.000000,0.000000
1488491475261.000000,0.000000,0.000000,0.000000
1488491475284.000000,0.000000,0.000000,0.000000
1488491475284.000000,0.000000,0.000000,0.000000
1488491475284.000000,0.000000,0.000000,0.000000
1488491475315.000000,0.000000,0.000000,0.000000
1488491475315.000000,0.000000,0.000000,0.000000
1488491475316.000000,0.000000,0.000000,0.000000
1488491475316.000000,0.000000,0.000000,0.000000
1488491475340.000000,0.000000,0.000000,0.000000
1488491475341.000000,0.000000,0.000000,0.000000
1488491475342.000000,0.000000,0.000000,0.000000
1488491475386.000000,1.000000,0.000000,0.000000
1488491475387.000000,0.000000,0.000000,0.000000
1488491475387.000000,0.000000,0.000000,0.000000
1488491475387.000000,0.000000,0.000000,0.000000
1488491475387.000000,1.000000,0.000000,0.000000
1488491475389.000000,0.000000,0.000000,0.000000
1488491475411.000000,0.000000,1.000000,0.000000
1488491475412.000000,0.000000,0.000000,0.000000
1488491475412.000000,0.000000,0.000000,0.000000
1488491475443.000000,0.000000,0.000000,0.000000
1488491475444.000000,0.000000,0.000000,0.000000
1488491475444.000000,1.000000,0.000000,0.000000
1488491475445.000000,0.000000,0.000000,0.000000
1488491475467.000000,1.000000,0.000000,0.000000
1488491475469.000000,0.000000,0.000000,0.000000
1488491475469.000000,0.000000,0.000000,0.000000
1488491475498.000000,0.000000,0.000000,0.000000
1488491475509.000000,1.000000,0.000000,0.000000
1488491475510.000000,0.000000,0.000000,0.000000
1488491475510.000000,0.000000,1.000000,0.000000
1488491475523.000000,0.000000,1.000000,0.000000
1488491475524.000000,0.000000,0.000000,0.000000
1488491475524.000000,0.000000,0.000000,0.000000
1488491475586.000000,0.000000,0.000000,0.000000
1488491475587.000000,0.000000,0.000000,0.000000
1488491475587.000000,0.000000,0.000000,0.000000
1488491475587.000000,0.000000,0.000000,0.000000
1488491475587.000000,0.000000,0.000000,0.000000
1488491475587.000000,0.000000,0.000000,0.000000
1488491475587.000000,0.000000,0.000000,0.000000
1488491475587.000000,0.000000,0.000000,0.000000
1488491475611.000000,0.000000,0.000000,0.000000
1488491475611.000000,0.000000,0.000000,0.000000
1488491475612.000000,0.000000,0.000000,0.000000
1488491475643.000000,0.000000,0.000000,0.000000
1488491475644.000000,0.000000,0.000000,0.000000
1488491475644.000000,1.000000,0.000000,0.000000
1488491475645.000000,0.000000,0.000000,0.000000
1488491475667.000000,0.000000,0.000000,0.000000
1488491475667.000000,0.000000,0.000000,0.000000
1488491475668.000000,0.000000,0.000000,0.000000
1488491475691.000000,1.000000,0.000000,0.000000
1488491475693.000000,0.000000,0.000000,0.000000
1488491475693.000000,0.000000,1.000000,0.000000
1488491475715.000000,0.000000,0.000000,0.000000
1488491475716.000000,0.000000,0.000000,0.000000
1488491475716.000000,0.000000,0.000000,0.000000
1488491475739.000000,0.000000,0.000000,0.000000
1488491475740.000000,0.000000,0.000000,0.000000
1488491475740.000000,0.000000,0.000000,0.000000
1488491475763.000000,0.000000,0.000000,0.000000
1488491475763.000000,0.000000,0.000000,0.000000
1488491475764.000000,0.000000,0.000000,0.000000
1488491475787.000000,0.000000,0.000000,0.000000
1488491475787.000000,0.000000,0.000000,0.000000
1488491475791.000000,0.000000,0.000000,0.000000
1488491475813.000000,0.000000,0.000000,0.000000
1488491475816.000000,0.000000,0.000000,0.000000
1488491475817.000000,0.000000,0.000000,0.000000
1488491475835.000000,0.000000,0.000000,0.000000
1488491475836.000000,0.000000,0.000000,0.000000
1488491475836.000000,0.000000,0.000000,0.000000
1488491475859.000000,0.000000,0.000000,0.000000
1488491475859.000000,0.000000,1.000000,0.000000
1488491475860.000000,1.000000,0.000000,0.000000
1488491475883.000000,0.000000,0.000000,0.000000
1488491475883.000000,0.000000,0.000000,0.000000
1488491475883.000000,0.000000,1.000000,0.000000
1488491475907.000000,0.000000,0.000000,0.000000
1488491475908.000000,0.000000,0.000000,0.000000
1488491475908.000000,0.000000,0.000000,0.000000
1488491475931.000000,0.000000,0.000000,0.000000
1488491475931.000000,0.000000,1.000000,0.000000
1488491475932.000000,0.000000,0.000000,0.000000
1488491475955.000000,0.000000,0.000000,0.000000
1488491475956.000000,0.000000,0.000000,0.000000
1488491475956.000000,0.000000,0.000000,0.000000
1488491475995.000000,0.000000,0.000000,0.000000
1488491475995.000000,0.000000,0.000000,0.000000
1488491475995.000000,0.000000,1.000000,0.000000
1488491475996.000000,0.000000,0.000000,0.000000
1488491475996.000000,0.000000,0.000000,0.000000
1488491476067.000000,0.000000,0.000000,0.000000
1488491476067.000000,0.000000,0.000000,1.000000
1488491476068.000000,0.000000,0.000000,0.000000
1488491476068.000000,0.000000,0.000000,0.000000
1488491476069.000000,0.000000,0.000000,0.000000
1488491476069.000000,0.000000,0.000000,0.000000
1488491476069.000000,0.000000,0.000000,0.000000
1488491476069.000000,0.000000,0.000000,0.000000
1488491476069.000000,0.000000,0.000000,0.000000
1488491476092.000000,0.000000,0.000000,0.000000
1488491476092.000000,0.000000,0.000000,0.000000
1488491476092.000000,1.000000,0.000000,0.000000
1488491476123.000000,0.000000,0.000000,0.000000
1488491476123.000000,0.000000,0.000000,0.000000
1488491476123.000000,0.000000,0.000000,0.000000
1488491476124.000000,0.000000,0.000000,0.000000
1488491476147.000000,1.000000,0.000000,0.000000
1488491476148.000000,0.000000,0.000000,0.000000
1488491476148.000000,0.000000,0.000000,0.000000
1488491476179.000000,0.000000,0.000000,0.000000
1488491476179.000000,0.000000,0.000000,0.000000
1488491476179.000000,1.000000,0.000000,0.000000
1488491476180.000000,0.000000,0.000000,0.000000
1488491476203.000000,0.000000,0.000000,0.000000
1488491476204.000000,0.000000,0.000000,0.000000
1488491476205.000000,0.000000,1.000000,0.000000
1488491476234.000000,0.000000,0.000000,1.000000
1488491476235.000000,0.000000,0.000000,0.000000
1488491476236.000000,0.000000,0.000000,0.000000
1488491476237.000000,3.000000,0.000000,0.000000
1488491476259.000000,0.000000,1.000000,0.000000
1488491476262.000000,0.000000,0.000000,1.000000
1488491476263.000000,0.000000,0.000000,0.000000
1488491476338.000000,1.000000,0.000000,0.000000
1488491476340.000000,0.000000,0.000000,0.000000
1488491476340.000000,0.000000,0.000000,0.000000
1488491476341.000000,0.000000,0.000000,0.000000
1488491476341.000000,0.000000,0.000000,0.000000
1488491476341.000000,0.000000,0.000000,0.000000
1488491476341.000000,0.000000,0.000000,0.000000
1488491476341.000000,0.000000,0.000000,0.000000
1488491476342.000000,0.000000,0.000000,0.000000
1488491476342.000000,0.000000,0.000000,0.000000
1488491476363.000000,0.000000,0.000000,0.000000
1488491476363.000000,1.000000,0.000000,0.000000
1488491476364.000000,0.000000,0.000000,0.000000
1488491476394.000000,0.000000,0.000000,0.000000
1488491476395.000000,0.000000,0.000000,0.000000
1488491476395.000000,0.000000,0.000000,0.000000
1488491476395.000000,0.000000,0.000000,0.000000
1488491476419.000000,0.000000,0.000000,0.000000
1488491476419.000000,0.000000,0.000000,1.000000
1488491476420.000000,0.000000,0.000000,0.000000
1488491476459.000000,0.000000,0.000000,0.000000
1488491476459.000000,0.000000,0.000000,0.000000
1488491476459.000000,0.000000,0.000000,0.000000
1488491476459.000000,1.000000,0.000000,0.000000
1488491476460.000000,0.000000,0.000000,0.000000
1488491476483.000000,0.000000,0.000000,0.000000
1488491476484.000000,0.000000,0.000000,0.000000
1488491476485.000000,0.000000,0.000000,0.000000
1488491476509.000000,0.000000,0.000000,0.000000
1488491476509.000000,0.000000,0.000000,0.000000
1488491476509.000000,0.000000,1.000000,0.000000
1488491476531.000000,0.000000,0.000000,0.000000
1488491476531.000000,0.000000,0.000000,0.000000
1488491476531.000000,0.000000,0.000000,1.000000
1488491476555.000000,0.000000,0.000000,0.000000
1488491476556.000000,0.000000,0.000000,0.000000
1488491476557.000000,0.000000,0.000000,0.000000
1488491476579.000000,0.000000,0.000000,0.000000
1488491476579.000000,0.000000,0.000000,0.000000
1488491476580.000000,0.000000,0.000000,0.000000
1488491476603.000000,0.000000,0.000000,0.000000
1488491476609.000000,0.000000,0.000000,0.000000
1488491476610.000000,0.000000,0.000000,0.000000
1488491476627.000000,0.000000,0.000000,0.000000
1488491476642.000000,0.000000,0.000000,0.000000
1488491476643.000000,0.000000,0.000000,0.000000
1488491476651.000000,0.000000,0.000000,0.000000
1488491476651.000000,0.000000,0.000000,0.000000
1488491476651.000000,0.000000,1.000000,0.000000
1488491476676.000000,0.000000,0.000000,0.000000
1488491476676.000000,0.000000,1.000000,0.000000
1488491476677.000000,0.000000,0.000000,0.000000
1488491476699.000000,0.000000,0.000000,0.000000
1488491476699.000000,0.000000,0.000000,0.000000
1488491476699.000000,0.000000,0.000000,0.000000
1488491476723.000000,0.000000,0.000000,0.000000
1488491476723.000000,0.000000,0.000000,0.000000
1488491476724.000000,0.000000,0.000000,0.000000
1488491476779.000000,0.000000,0.000000,0.000000
1488491476779.000000,0.000000,0.000000,0.000000
1488491476779.000000,0.000000,0.000000,0.000000
1488491476779.000000,1.000000,0.000000,0.000000
1488491476780.000000,0.000000,0.000000,0.000000
1488491476780.000000,0.000000,0.000000,0.000000
1488491476780.000000,0.000000,1.000000,0.000000
1488491476804.000000,0.000000,0.000000,0.000000
1488491476804.000000,0.000000,0.000000,0.000000
1488491476804.000000,0.000000,0.000000,0.000000
1488491476834.000000,1.000000,0.000000,0.000000
1488491476835.000000,0.000000,0.000000,0.000000
1488491476836.000000,0.000000,0.000000,0.000000
1488491476836.000000,0.000000,0.000000,0.000000
1488491476860.000000,0.000000,0.000000,0.000000
1488491476860.000000,0.000000,0.000000,0.000000
1488491476860.000000,0.000000,1.000000,0.000000
1488491476906.000000,0.000000,1.000000,0.000000
1488491476907.000000,0.000000,0.000000,0.000000
1488491476907.000000,0.000000,0.000000,0.000000
1488491476907.000000,0.000000,0.000000,0.000000
1488491476907.000000,0.000000,0.000000,0.000000
1488491476908.000000,0.000000,0.000000,0.000000
1488491476931.000000,1.000000,0.000000,0.000000
1488491476932.000000,0.000000,0.000000,0.000000
1488491476932.000000,0.000000,0.000000,0.000000
1488491476962.000000,0.000000,0.000000,0.000000
1488491476963.000000,0.000000,0.000000,0.000000
1488491476963.000000,0.000000,0.000000,0.000000
1488491476963.000000,0.000000,0.000000,0.000000
1488491476987.000000,0.000000,1.000000,0.000000
1488491476994.000000,0.000000,0.000000,0.000000
1488491476995.000000,0.000000,0.000000,0.000000
1488491477003.000000,0.000000,1.000000,0.000000
1488491477004.000000,1.000000,0.000000,0.000000
1488491477034.000000,0.000000,1.000000,0.000000
1488491477035.000000,0.000000,0.000000,0.000000
1488491477035.000000,0.000000,0.000000,0.000000
1488491477036.000000,0.000000,0.000000,0.000000
1488491477059.000000,0.000000,2.000000,0.000000
1488491477061.000000,0.000000,0.000000,1.000000
1488491477062.000000,0.000000,0.000000,0.000000
1488491477106.000000,1.000000,0.000000,0.000000
1488491477107.000000,1.000000,0.000000,0.000000
1488491477108.000000,0.000000,0.000000,0.000000
1488491477108.000000,0.000000,0.000000,0.000000
1488491477108.000000,0.000000,0.000000,0.000000
1488491477109.000000,0.000000,0.000000,0.000000
1488491477131.000000,0.000000,0.000000,0.000000
1488491477132.000000,0.000000,0.000000,0.000000
1488491477132.000000,0.000000,0.000000,0.000000
1488491477187.000000,0.000000,0.000000,1.000000
1488491477188.000000,0.000000,0.000000,0.000000
1488491477188.000000,1.000000,0.000000,0.000000
1488491477189.000000,0.000000,0.000000,0.000000
1488491477189.000000,0.000000,0.000000,0.000000
1488491477189.000000,0.000000,0.000000,0.000000
1488491477189.000000,0.000000,0.000000,0.000000
1488491477227.000000,0.000000,0.000000,0.000000
1488491477227.000000,0.000000,0.000000,0.000000
1488491477227.000000,0.000000,0.000000,0.000000
1488491477228.000000,0.000000,0.000000,0.000000
1488491477228.000000,0.000000,0.000000,0.000000
1488491477251.000000,0.000000,0.000000,0.000000
1488491477251.000000,0.000000,0.000000,0.000000
1488491477252.000000,0.000000,0.000000,0.000000
1488491477278.000000,1.000000,0.000000,0.000000
1488491477279.000000,1.000000,0.000000,0.000000
1488491477280.000000,0.000000,0.000000,0.000000
1488491477299.000000,0.000000,0.000000,0.000000
1488491477299.000000,0.000000,0.000000,0.000000
1488491477299.000000,0.000000,1.000000,0.000000
1488491477323.000000,0.000000,1.000000,0.000000
1488491477328.000000,0.000000,0.000000,0.000000
1488491477328.000000,4.000000,0.000000,0.000000
1488491477347.000000,0.000000,0.000000,0.000000
1488491477347.000000,0.000000,0.000000,0.000000
1488491477347.000000,0.000000,0.000000,0.000000
1488491477371.000000,0.000000,0.000000,0.000000
1488491477371.000000,0.000000,0.000000,0.000000
1488491477371.000000,1.000000,0.000000,0.000000
1488491477395.000000,0.000000,0.000000,0.000000
1488491477395.000000,0.000000,0.000000,0.000000
1488491477396.000000,0.000000,0.000000,0.000000
1488491477419.000000,0.000000,0.000000,0.000000
1488491477419.000000,0.000000,0.000000,0.000000
1488491477419.000000,0.000000,0.000000,0.000000
1488491477443.000000,0.000000,0.000000,0.000000
1488491477443.000000,0.000000,0.000000,0.000000
1488491477443.000000,0.000000,0.000000,0.000000
1488491477467.000000,0.000000,0.000000,0.000000
1488491477468.000000,0.000000,0.000000,0.000000
1488491477468.000000,0.000000,1.000000,0.000000
1488491477507.000000,0.000000,0.000000,0.000000
1488491477507.000000,0.000000,0.000000,0.000000
1488491477507.000000,0.000000,0.000000,0.000000
1488491477507.000000,0.000000,0.000000,0.000000
1488491477507.000000,0.000000,1.000000,0.000000
1488491477532.000000,0.000000,0.000000,0.000000
1488491477532.000000,0.000000,0.000000,0.000000
1488491477532.000000,0.000000,0.000000,0.000000
1488491477563.000000,0.000000,0.000000,0.000000
1488491477563.000000,0.000000,0.000000,0.000000
1488491477563.000000,0.000000,0.000000,0.000000
1488491477563.000000,0.000000,0.000000,0.000000
1488491477590.000000,0.000000,0.000000,0.000000
1488491477598.000000,0.000000,0.000000,0.000000
1488491477598.000000,0.000000,0.000000,0.000000
1488491477634.000000,1.000000,0.000000,0.000000
1488491477635.000000,0.000000,0.000000,0.000000
1488491477636.000000,0.000000,0.000000,0.000000
1488491477636.000000,1.000000,0.000000,0.000000
1488491477637.000000,0.000000,0.000000,0.000000
1488491477638.000000,0.000000,0.000000,0.000000
1488491477659.000000,1.000000,0.000000,0.000000
1488491477660.000000,0.000000,1.000000,0.000000
1488491477661.000000,0.000000,0.000000,0.000000
1488491477690.000000,0.000000,0.000000,0.000000
1488491477691.000000,0.000000,0.000000,0.000000
1488491477691.000000,0.000000,0.000000,0.000000
1488491477691.000000,0.000000,0.000000,0.000000
1488491477717.000000,0.000000,1.000000,0.000000
1488491477721.000000,0.000000,0.000000,0.000000
1488491477728.000000,0.000000,0.000000,0.000000
1488491477746.000000,0.000000,0.000000,0.000000
1488491477747.000000,0.000000,0.000000,0.000000
1488491477750.000000,0.000000,0.000000,0.000000
1488491477751.000000,0.000000,0.000000,0.000000
1488491477771.000000,0.000000,0.000000,0.000000
1488491477772.000000,0.000000,0.000000,0.000000
1488491477773.000000,1.000000,0.000000,0.000000
1488491477818.000000,0.000000,0.000000,0.000000
1488491477819.000000,0.000000,0.000000,0.000000
1488491477819.000000,0.000000,0.000000,0.000000
1488491477819.000000,0.000000,0.000000,0.000000
1488491477819.000000,0.000000,0.000000,0.000000
1488491477820.000000,0.000000,0.000000,0.000000
1488491477843.000000,0.000000,0.000000,0.000000
1488491477844.000000,0.000000,0.000000,0.000000
1488491477844.000000,0.000000,0.000000,0.000000
1488491477890.000000,2.000000,0.000000,0.000000
1488491477893.000000,0.000000,0.000000,0.000000
1488491477893.000000,0.000000,0.000000,0.000000
1488491477893.000000,0.000000,1.000000,0.000000
1488491477895.000000,0.000000,0.000000,0.000000
1488491477895.000000,0.000000,0.000000,0.000000
1488491477915.000000,0.000000,0.000000,0.000000
1488491477915.000000,0.000000,0.000000,0.000000
1488491477916.000000,0.000000,0.000000,0.000000
1488491477955.000000,0.000000,0.000000,0.000000
1488491477956.000000,0.000000,0.000000,1.000000
1488491477957.000000,1.000000,0.000000,0.000000
1488491477961.000000,0.000000,0.000000,0.000000
1488491477961.000000,1.000000,0.000000,0.000000
1488491477996.000000,0.000000,1.000000,0.000000
1488491477997.000000,0.000000,0.000000,0.000000
1488491477997.000000,0.000000,1.000000,0.000000
1488491477998.000000,0.000000,0.000000,0.000000
1488491477998.000000,0.000000,0.000000,0.000000
1488491478019.000000,0.000000,0.000000,0.000000
1488491478019.000000,0.000000,0.000000,0.000000
1488491478019.000000,0.000000,1.000000,0.000000
1488491478043.000000,0.000000,0.000000,0.000000
1488491478044.000000,0.000000,0.000000,0.000000
1488491478045.000000,0.000000,0.000000,0.000000
1488491478067.000000,0.000000,0.000000,0.000000
1488491478068.000000,0.000000,0.000000,0.000000
1488491478068.000000,0.000000,0.000000,0.000000
1488491478091.000000,0.000000,0.000000,0.000000
1488491478091.000000,0.000000,0.000000,0.000000
1488491478092.000000,0.000000,0.000000,0.000000
1488491478118.000000,1.000000,0.000000,0.000000
1488491478121.000000,0.000000,0.000000,0.000000
1488491478121.000000,0.000000,0.000000,0.000000
1488491478145.000000,0.000000,0.000000,0.000000
1488491478145.000000,0.000000,0.000000,0.000000
1488491478145.000000,0.000000,0.000000,0.000000
1488491478163.000000,0.000000,0.000000,0.000000
1488491478163.000000,0.000000,0.000000,0.000000
1488491478163.000000,0.000000,0.000000,0.000000
1488491478187.000000,0.000000,0.000000,0.000000
1488491478187.000000,0.000000,0.000000,0.000000
1488491478187.000000,0.000000,0.000000,0.000000
1488491478211.000000,0.000000,0.000000,0.000000
1488491478215.000000,0.000000,0.000000,0.000000
1488491478217.000000,0.000000,0.000000,0.000000
1488491478235.000000,0.000000,0.000000,0.000000
1488491478235.000000,0.000000,0.000000,0.000000
1488491478235.000000,0.000000,0.000000,0.000000
1488491478259.000000,0.000000,0.000000,0.000000
1488491478259.000000,0.000000,0.000000,0.000000
1488491478259.000000,0.000000,0.000000,0.000000
1488491478299.000000,0.000000,0.000000,0.000000
1488491478299.000000,0.000000,0.000000,0.000000
1488491478299.000000,0.000000,0.000000,0.000000
1488491478299.000000,0.000000,0.000000,0.000000
1488491478299.000000,0.000000,0.000000,0.000000
1488491478324.000000,0.000000,0.000000,0.000000
1488491478324.000000,0.000000,0.000000,0.000000
1488491478324.000000,0.000000,0.000000,0.000000
1488491478355.000000,0.000000,0.000000,0.000000
1488491478356.000000,0.000000,0.000000,0.000000
1488491478356.000000,1.000000,0.000000,0.000000
1488491478357.000000,0.000000,0.000000,0.000000
1488491478379.000000,0.000000,1.000000,0.000000
1488491478380.000000,0.000000,0.000000,0.000000
1488491478380.000000,0.000000,0.000000,0.000000
1488491478410.000000,0.000000,0.000000,0.000000
1488491478411.000000,0.000000,0.000000,0.000000
1488491478412.000000,0.000000,0.000000,0.000000
1488491478412.000000,0.000000,0.000000,0.000000
1488491478435.000000,1.000000,0.000000,0.000000
1488491478450.000000,0.000000,0.000000,0.000000
1488491478450.000000,1.000000,0.000000,0.000000
1488491478466.000000,0.000000,0.000000,0.000000
1488491478467.000000,0.000000,0.000000,0.000000
1488491478467.000000,0.000000,0.000000,0.000000
1488491478467.000000,0.000000,0.000000,0.000000
1488491478491.000000,0.000000,0.000000,0.000000
